run_id,engine_id,engine_ref,host_route,toolchain_id,case_id,benchmark_mode,thread_count,step_count,warmup_steps,repeat_index,body_count,shape_count,query_count,ms_per_step,steps_per_second,invalid_transform_count,below_floor_count,out_of_bounds_count,case_status,metric_status,runtime_route,timing_scope,effective_thread_count,sleeping_status,fixture_semantic,fixture_version,static_box_count,physics_settings,build_settings,requested_thread_count,requested_worker_count,requested_taskgraph_worker_count,actual_taskgraph_worker_count,effective_worker_count,main_thread_participates,unity_editor_version,unity_physics_package_version,entities_package_version,burst_package_version,collections_package_version,build_target,backend,burst_enabled_state,safety_check_state,package_lock_sha256,completed_step_count,physics_elapsed_ms,render_elapsed_ms,present_wait_ms,visual_validation_status,proof_path,raw_path
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,1,300,30,0,10005,10005,0,1052.086261000,0.950492405,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,1,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,1,0,1,2,0,yes,,,,,,,,,,,300,315625.878299990,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t1/unreal_chaos_t1_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,16,300,30,0,10005,10005,0,615.893572000,1.623657147,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,16,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,16,15,15,15,15,yes,,,,,,,,,,,300,184768.071599983,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t16/unreal_chaos_t16_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,24,300,30,0,10005,10005,0,581.246068333,1.720441745,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,24,23,23,23,23,yes,,,,,,,,,,,300,174373.820500006,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t24/unreal_chaos_t24_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,3,300,30,0,10005,10005,0,1051.411587667,0.951102320,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,3,2,2,2,2,yes,,,,,,,,,,,300,315423.476299990,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t3/unreal_chaos_t3_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,4,300,30,0,10005,10005,0,951.364035000,1.051122350,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,4,3,3,3,3,yes,,,,,,,,,,,300,285409.210500013,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t4/unreal_chaos_t4_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,5,300,30,0,10005,10005,0,857.891686000,1.165648317,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,5,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,5,4,4,4,4,yes,,,,,,,,,,,300,257367.505799992,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t5/unreal_chaos_t5_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,6,300,30,0,10005,10005,0,791.965435000,1.262681369,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,6,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,6,5,5,5,5,yes,,,,,,,,,,,300,237589.630500010,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t6/unreal_chaos_t6_raw.csv
2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1,unreal_chaos,7deeb413d3dc1fc034f48d1aacc0861301829d32,windows,unreal_chaos_ubt_win64_shipping,box_container_pile_10k,headless_api,8,300,30,0,10005,10005,0,704.659792333,1.419124535,0,0,19,ok,ok,unreal_chaos_polygon_runner,physics_step_loop,8,disabled,open_container_falling_pile,unreal_chaos_open_container_v1,5,"solver_iterations=4,1; projection_iterations=1; sleep=disabled",Unreal Engine release branch Chaos Program target; Win64 Shipping,8,7,7,7,7,yes,,,,,,,,,,,300,211397.937700005,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_1700_ddr5-4800_threads-1-3-4-5-6-8-16-24_r1/raw/unreal_chaos/t8/unreal_chaos_t8_raw.csv
